seed_id,title,doi,pmid,pmcid,bioproject_accession,ena_study_accession,dataset_id,repository,url,notes
mdp-0464,,10.1007/s10482-023-01808-1,,,,,,,,
mdp-0465,,10.1007/s10482-023-01897-y,,,,,,,,
mdp-0466,,10.1007/s10482-024-01962-0,,,,,,,,
mdp-0467,,10.1007/s10530-007-9167-0,,,,,,,,
mdp-0468,,10.1007/s10530-008-9311-5,,,,,,,,
mdp-0469,,10.1007/s10530-017-1489-y,,,,,,,,
mdp-0470,,10.1007/s10530-018-1908-8,,,,,,,,
mdp-0471,,10.1007/s10530-019-02126-2,,,,,,,,
mdp-0472,,10.1007/s10530-021-02672-8,,,,,,,,
mdp-0473,,10.1007/s10531-008-9555-5,,,,,,,,
mdp-0474,,10.1007/s10531-021-02237-0,,,,,,,,
mdp-0475,,10.1007/s10532-018-9839-8,,,,,,,,
mdp-0476,,10.1007/s10592-020-01305-2,,,,,,,,
mdp-0477,,10.1007/s10592-024-01604-y,,,,,,,,
mdp-0478,,10.1007/s10641-021-01118-3,,,,,,,,
mdp-0479,,10.1007/s10641-021-01177-6,,,,,,,,
mdp-0480,,10.1007/s10641-022-01274-0,,,,,,,,
mdp-0481,,10.1007/s10646-015-1511-z,,,,,,,,
mdp-0482,,10.1007/s10646-020-02297-y,,,,,,,,
mdp-0483,,10.1007/s10646-021-02380-y,,,,,,,,
mdp-0484,,10.1007/s10661-024-13109-9,,,,,,,,
mdp-0485,,10.1007/s10750-013-1761-9,,,,,,,,
mdp-0486,,10.1007/s10750-020-04346-3,,,,,,,,
mdp-0487,,10.1007/s10750-021-04576-z,,,,,,,,
mdp-0488,,10.1007/s10750-023-05221-7,,,,,,,,
mdp-0489,,10.1007/s10750-024-05692-2,,,,,,,,
mdp-0490,,10.1007/s10811-024-03239-5,,,,,,,,
mdp-0491,,10.1007/s11033-022-07702-9,,,,,,,,
mdp-0492,,10.1007/s11160-023-09805-3,,,,,,,,
mdp-0493,,10.1007/s11160-024-09874-y,,,,,,,,
mdp-0494,,10.1007/s11270-015-2501-8,,,,,,,,
mdp-0495,,10.1007/s11270-019-4224-8,,,,,,,,
mdp-0496,,10.1007/s11270-022-05688-5,,,,,,,,
mdp-0497,,10.1007/s11274-011-0859-3,,,,,,,,
mdp-0498,,10.1007/s11274-016-2030-7,,,,,,,,
mdp-0499,,10.1007/s11356-015-4534-3,,,,,,,,
mdp-0500,,10.1007/s11356-018-3927-5,,,,,,,,
mdp-0501,,10.1007/s11356-020-12048-5,,,,,,,,
mdp-0502,,10.1007/s11356-021-15096-7,,,,,,,,
mdp-0503,,10.1007/s11356-021-15550-6,,,,,,,,
mdp-0504,,10.1007/s11356-022-19626-9,,,,,,,,
mdp-0505,,10.1007/s11356-022-21012-4,,,,,,,,
mdp-0506,,10.1007/s11356-022-22752-z,,,,,,,,
mdp-0507,,10.1007/s11356-022-23976-9,,,,,,,,
mdp-0508,,10.1007/s11356-023-25196-1,,,,,,,,
mdp-0509,,10.1007/s11356-023-27386-3,,,,,,,,
mdp-0510,,10.1007/s11356-023-27528-7,,,,,,,,
mdp-0511,,10.1007/s11356-023-28968-x,,,,,,,,
mdp-0512,,10.1007/s11356-024-32363-5,,,,,,,,
mdp-0513,,10.1007/s11356-024-33706-y,,,,,,,,
mdp-0514,,10.1007/s11356-024-33707-x,,,,,,,,
mdp-0515,,10.1007/s11356-024-33847-0,,,,,,,,
mdp-0516,,10.1007/s11356-024-34853-y,,,,,,,,
mdp-0517,,10.1007/s11368-024-03822-w,,,,,,,,
mdp-0518,,10.1007/s11557-021-01687-8,,,,,,,,
mdp-0519,,10.1007/s11802-018-3628-1,,,,,,,,
mdp-0520,,10.1007/s11802-021-4364-5,,,,,,,,
mdp-0521,,10.1007/s11802-021-4448-2,,,,,,,,
mdp-0522,,10.1007/s11802-021-4530-9,,,,,,,,
mdp-0523,,10.1007/s11802-022-4966-6,,,,,,,,
mdp-0524,,10.1007/s11802-022-5107-y,,,,,,,,
mdp-0525,,10.1007/s11802-022-5213-x,,,,,,,,
mdp-0526,,10.1007/s11802-024-5692-z,,,,,,,,
mdp-0527,,10.1007/s12088-019-00786-1,,,,,,,,
mdp-0528,,10.1007/s12088-023-01067-8,,,,,,,,
mdp-0529,,10.1007/s12088-024-01410-7,,,,,,,,
mdp-0530,,10.1007/s12223-020-00830-4,,,,,,,,
mdp-0531,,10.1007/s12223-023-01095-3,,,,,,,,
mdp-0532,,10.1007/s12237-017-0317-z,,,,,,,,
mdp-0533,,10.1007/s12237-020-00719-y,,,,,,,,
mdp-0534,,10.1007/s12237-020-00843-9,,,,,,,,
mdp-0535,,10.1007/s12237-023-01180-3,,,,,,,,
mdp-0536,,10.1007/s12237-023-01287-7,,,,,,,,
mdp-0537,,10.1007/s12237-024-01352-9,,,,,,,,
mdp-0538,,10.1007/s12237-024-01366-3,,,,,,,,
mdp-0539,,10.1007/s12275-014-4287-6,,,,,,,,
mdp-0540,,10.1007/s12275-019-8679-5,,,,,,,,
mdp-0541,,10.1007/s12526-012-0119-2,,,,,,,,
mdp-0542,,10.1007/s12526-013-0153-8,,,,,,,,
mdp-0543,,10.1007/s12526-015-0351-7,,,,,,,,
mdp-0544,,10.1007/s12526-020-01136-x,,,,,,,,
mdp-0545,,10.1007/s12526-023-01385-6,,,,,,,,
mdp-0546,,10.1007/s12526-024-01419-7,,,,,,,,
mdp-0547,,10.1007/s12526-024-01436-6,,,,,,,,
mdp-0548,,10.1007/s12526-024-01443-7,,,,,,,,
mdp-0549,,10.1007/s12526-024-01447-3,,,,,,,,
mdp-0550,,10.1007/s12562-013-0623-8,,,,,,,,
mdp-0551,,10.1007/s12562-024-01756-3,,,,,,,,
mdp-0552,,10.1007/s12601-022-00082-y,,,,,,,,
mdp-0553,,10.1007/s12686-016-0597-9,,,,,,,,
mdp-0554,,10.1007/s13127-022-00550-2,,,,,,,,
mdp-0555,,10.1007/s13131-014-0544-0,,,,,,,,
mdp-0556,,10.1007/s13131-016-0871-4,,,,,,,,
mdp-0557,,10.1007/s13131-023-2153-2,,,,,,,,
mdp-0558,,10.1007/s13131-023-2166-x,,,,,,,,
mdp-0559,,10.1007/s13157-013-0506-x,,,,,,,,
mdp-0560,,10.1007/s13157-024-01809-4,,,,,,,,
mdp-0561,,10.1007/s13199-011-0110-x,,,,,,,,
mdp-0562,,10.1007/s13199-012-0204-0,,,,,,,,
mdp-0563,,10.1007/s13199-018-0567-y,,,,,,,,
mdp-0564,,10.1007/s13199-018-0584-x,,,,,,,,
mdp-0565,,10.1007/s13199-019-00615-5,,,,,,,,
mdp-0566,,10.1007/s13199-019-00632-4,,,,,,,,
mdp-0567,,10.1007/s13199-020-00664-1,,,,,,,,
mdp-0568,,10.1007/s13199-020-00665-0,,,,,,,,
mdp-0569,,10.1007/s13199-020-00671-2,,,,,,,,
mdp-0570,,10.1007/s13199-021-00773-5,,,,,,,,
mdp-0571,,10.1007/s13199-022-00880-x,,,,,,,,
mdp-0572,,10.1007/s13199-023-00923-x,,,,,,,,
mdp-0573,,10.1007/s13199-024-00992-6,,,,,,,,
mdp-0574,,10.1007/s13205-020-02449-1,,,,,,,,
mdp-0575,,10.1007/s13213-018-1414-3,,,,,,,,
mdp-0576,,10.1007/s41208-020-00196-x,,,,,,,,
mdp-0577,,10.1007/s42770-023-01200-1,,,,,,,,
mdp-0578,,10.1007/s42770-023-01217-6,,,,,,,,
mdp-0579,,10.1007/s42995-019-00007-0,,,,,,,,
mdp-0580,,10.1007/s42995-020-00057-9,,,,,,,,
mdp-0581,,10.1007/s42995-023-00186-x,,,,,,,,
mdp-0582,,10.1007/s42995-023-00190-1,,,,,,,,
mdp-0583,,10.1007/s42995-023-00212-y,,,,,,,,
mdp-0584,,10.1007/s42995-024-00227-z,,,,,,,,
mdp-0585,,10.1007/s42995-024-00259-5,,,,,,,,
mdp-0586,,10.1007/s44211-023-00280-1,,,,,,,,
mdp-0587,,10.1016/B978-0-12-816460-0.00023-X,,,,,,,,
mdp-0588,,10.1016/B978-0-12-822861-6.00009-1,,,,,,,,
mdp-0589,,10.1016/B978-0-443-13320-6.00018-4,,,,,,,,
mdp-0590,,10.1016/j.agee.2018.04.016,,,,,,,,
mdp-0591,,10.1016/j.algal.2022.102654,,,,,,,,
mdp-0592,,10.1016/j.algal.2024.103476,,,,,,,,
mdp-0593,,10.1016/j.algal.2024.103847,,,,,,,,
mdp-0594,,10.1016/j.apsoil.2018.06.003,,,,,,,,
mdp-0595,,10.1016/j.aqrep.2022.101361,,,,,,,,
mdp-0596,,10.1016/j.aquaculture.2013.01.013,,,,,,,,
mdp-0597,,10.1016/j.aquaculture.2018.07.052,,,,,,,,
mdp-0598,,10.1016/j.aquaculture.2024.740692,,,,,,,,
mdp-0599,,10.1016/j.biocon.2021.109287,,,,,,,,
mdp-0600,,10.1016/j.biocon.2022.109881,,,,,,,,
mdp-0601,,10.1016/j.cbpa.2015.08.012,,,,,,,,
mdp-0602,,10.1016/j.cej.2024.150568,,,,,,,,
mdp-0603,,10.1016/j.cej.2024.151388,,,,,,,,
mdp-0604,,10.1016/j.chemgeo.2020.119603,,,,,,,,
mdp-0605,,10.1016/j.chemgeo.2020.119839,,,,,,,,
mdp-0606,,10.1016/j.chemosphere.2016.12.121,,,,,,,,
mdp-0607,,10.1016/j.chemosphere.2023.138485,,,,,,,,
mdp-0608,,10.1016/j.chemosphere.2023.139024,,,,,,,,
mdp-0609,,10.1016/j.chemosphere.2023.140964,,,,,,,,
mdp-0610,,10.1016/j.chemosphere.2024.141190,,,,,,,,
mdp-0611,,10.1016/j.chemosphere.2024.142085,,,,,,,,
mdp-0612,,10.1016/j.chnaes.2018.02.001,,,,,,,,
mdp-0613,,10.1016/j.cirep.2023.200131,,,,,,,,
mdp-0614,,10.1016/j.crmicr.2023.100194,,,,,,,,
mdp-0615,,10.1016/j.cryobiol.2024.104859,,,,,,,,
mdp-0616,,10.1016/j.csbj.2021.04.005,,,,,,,,
mdp-0617,,10.1016/j.csr.2019.06.003,,,,,,,,
mdp-0618,,10.1016/j.csr.2020.104255,,,,,,,,
mdp-0619,,10.1016/j.csr.2023.105147,,,,,,,,
mdp-0620,,10.1016/j.csr.2024.105358,,,,,,,,
mdp-0621,,10.1016/j.cub.2014.02.050,,,,,,,,
mdp-0622,,10.1016/j.cub.2016.11.032,,,,,,,,
mdp-0623,,10.1016/j.cub.2018.07.008,,,,,,,,
mdp-0624,,10.1016/j.cub.2018.09.024,,,,,,,,
mdp-0625,,10.1016/j.cub.2019.04.031,,,,,,,,
mdp-0626,,10.1016/j.cub.2021.03.028,,,,,,,,
mdp-0627,,10.1016/j.cub.2022.04.021,,,,,,,,
mdp-0628,,10.1016/j.cub.2023.07.035,,,,,,,,
mdp-0629,,10.1016/j.cub.2024.03.026,,,,,,,,
mdp-0630,,10.1016/j.dib.2018.12.026,,,,,,,,
mdp-0631,,10.1016/j.dib.2018.12.028,,,,,,,,
mdp-0632,,10.1016/j.dib.2019.104876,,,,,,,,
mdp-0633,,10.1016/j.dib.2020.105971,,,,,,,,
mdp-0634,,10.1016/j.dib.2020.106171,,,,,,,,
mdp-0635,,10.1016/j.dib.2023.108977,,,,,,,,
mdp-0636,,10.1016/j.dib.2024.110541,,,,,,,,
mdp-0637,,10.1016/j.dib.2024.111260,,,,,,,,
mdp-0638,,10.1016/j.dsr.2008.06.007,,,,,,,,
mdp-0639,,10.1016/j.dsr.2014.04.014,,,,,,,,
mdp-0640,,10.1016/j.dsr.2015.10.001,,,,,,,,
mdp-0641,,10.1016/j.dsr.2015.10.010,,,,,,,,
mdp-0642,,10.1016/j.dsr.2016.01.001,,,,,,,,
mdp-0643,,10.1016/j.dsr.2016.04.013,,,,,,,,
mdp-0644,,10.1016/j.dsr.2017.11.001,,,,,,,,
mdp-0645,,10.1016/j.dsr.2020.103253,,,,,,,,
mdp-0646,,10.1016/j.dsr.2020.103279,,,,,,,,
mdp-0647,,10.1016/j.dsr.2021.103494,,,,,,,,
mdp-0648,,10.1016/j.dsr.2021.103668,,,,,,,,
mdp-0649,,10.1016/j.dsr.2022.103806,,,,,,,,
mdp-0650,,10.1016/j.dsr.2022.103871,,,,,,,,
mdp-0651,,10.1016/j.dsr.2024.104416,,,,,,,,
mdp-0652,,10.1016/j.dsr.2024.104417,,,,,,,,
mdp-0653,,10.1016/j.dsr2.2014.01.007,,,,,,,,
mdp-0654,,10.1016/j.dsr2.2014.01.014,,,,,,,,
mdp-0655,,10.1016/j.dsr2.2014.07.018,,,,,,,,
mdp-0656,,10.1016/j.dsr2.2015.05.016,,,,,,,,
mdp-0657,,10.1016/j.dsr2.2016.11.016,,,,,,,,
mdp-0658,,10.1016/j.dsr2.2017.09.008,,,,,,,,
mdp-0659,,10.1016/j.dsr2.2017.11.013,,,,,,,,
mdp-0660,,10.1016/j.dsr2.2017.12.015,,,,,,,,
mdp-0661,,10.1016/j.dsr2.2019.104708,,,,,,,,
mdp-0662,,10.1016/j.dsr2.2022.105108,,,,,,,,
mdp-0663,,10.1016/j.dsr2.2022.105178,,,,,,,,
mdp-0664,,10.1016/j.dsr2.2023.105307,,,,,,,,
mdp-0665,,10.1016/j.dsr2.2024.105391,,,,,,,,
mdp-0666,,10.1016/j.ecochg.2021.100017,,,,,,,,
mdp-0667,,10.1016/j.ecochg.2021.100042,,,,,,,,
mdp-0668,,10.1016/j.ecoleng.2023.107064,,,,,,,,
mdp-0669,,10.1016/j.ecolind.2017.10.041,,,,,,,,
mdp-0670,,10.1016/j.ecolind.2017.11.014,,,,,,,,
mdp-0671,,10.1016/j.ecolind.2018.07.044,,,,,,,,
mdp-0672,,10.1016/j.ecolind.2019.105554,,,,,,,,
mdp-0673,,10.1016/j.ecolind.2020.106225,,,,,,,,
mdp-0674,,10.1016/j.ecolind.2020.107049,,,,,,,,
mdp-0675,,10.1016/j.ecolind.2020.107133,,,,,,,,
mdp-0676,,10.1016/j.ecolind.2020.107216,,,,,,,,
mdp-0677,,10.1016/j.ecolind.2021.107412,,,,,,,,
mdp-0678,,10.1016/j.ecolind.2021.107879,,,,,,,,
mdp-0679,,10.1016/j.ecolind.2021.108064,,,,,,,,
mdp-0680,,10.1016/j.ecolind.2021.108484,,,,,,,,
mdp-0681,,10.1016/j.ecolind.2022.108886,,,,,,,,
mdp-0682,,10.1016/j.ecolind.2022.108966,,,,,,,,
mdp-0683,,10.1016/j.ecolind.2022.109213,,,,,,,,
mdp-0684,,10.1016/j.ecolind.2022.109294,,,,,,,,
mdp-0685,,10.1016/j.ecolind.2022.109569,,,,,,,,
mdp-0686,,10.1016/j.ecolind.2022.109754,,,,,,,,
mdp-0687,,10.1016/j.ecolind.2022.109778,,,,,,,,
mdp-0688,,10.1016/j.ecolind.2023.109878,,,,,,,,
mdp-0689,,10.1016/j.ecolind.2023.109890,,,,,,,,
mdp-0690,,10.1016/j.ecolind.2023.109915,,,,,,,,
mdp-0691,,10.1016/j.ecolind.2023.110044,,,,,,,,
mdp-0692,,10.1016/j.ecolind.2023.110125,,,,,,,,
mdp-0693,,10.1016/j.ecolind.2023.110126,,,,,,,,
mdp-0694,,10.1016/j.ecolind.2023.110207,,,,,,,,
mdp-0695,,10.1016/j.ecolind.2023.110223,,,,,,,,
mdp-0696,,10.1016/j.ecolind.2023.110795,,,,,,,,
mdp-0697,,10.1016/j.ecolind.2023.110906,,,,,,,,
mdp-0698,,10.1016/j.ecolind.2023.111171,,,,,,,,
mdp-0699,,10.1016/j.ecolind.2023.111183,,,,,,,,
mdp-0700,,10.1016/j.ecolind.2023.111298,,,,,,,,
mdp-0701,,10.1016/j.ecolind.2023.111316,,,,,,,,
mdp-0702,,10.1016/j.ecolind.2023.111402,,,,,,,,
mdp-0703,,10.1016/j.ecolind.2023.111477,,,,,,,,
mdp-0704,,10.1016/j.ecolind.2023.111515,,,,,,,,
mdp-0705,,10.1016/j.ecolind.2024.111627,,,,,,,,
mdp-0706,,10.1016/j.ecolind.2024.111893,,,,,,,,
mdp-0707,,10.1016/j.ecolind.2024.111966,,,,,,,,
mdp-0708,,10.1016/j.ecolind.2024.112290,,,,,,,,
mdp-0709,,10.1016/j.ecolind.2025.113399,,,,,,,,
mdp-0710,,10.1016/j.ecss.2014.05.002,,,,,,,,
mdp-0711,,10.1016/j.ecss.2017.02.004,,,,,,,,
mdp-0712,,10.1016/j.ecss.2017.03.019,,,,,,,,
mdp-0713,,10.1016/j.ecss.2018.04.013,,,,,,,,
mdp-0714,,10.1016/j.ecss.2019.106542,,,,,,,,
mdp-0715,,10.1016/j.ecss.2020.106683,,,,,,,,
mdp-0716,,10.1016/j.ecss.2021.107661,,,,,,,,
mdp-0717,,10.1016/j.ecss.2022.108026,,,,,,,,
mdp-0718,,10.1016/j.ecss.2022.108166,,,,,,,,
mdp-0719,,10.1016/j.ecss.2022.108207,,,,,,,,
mdp-0720,,10.1016/j.ecss.2023.108283,,,,,,,,
mdp-0721,,10.1016/j.ecss.2023.108553,,,,,,,,
mdp-0722,,10.1016/j.ecss.2024.108722,,,,,,,,
mdp-0723,,10.1016/j.ecss.2024.108752,,,,,,,,
mdp-0724,,10.1016/j.ecss.2024.108824,,,,,,,,
mdp-0725,,10.1016/j.egg.2019.100042,,,,,,,,
mdp-0726,,10.1016/j.egg.2021.100103,,,,,,,,
mdp-0727,,10.1016/j.egg.2023.100175,,,,,,,,
mdp-0728,,10.1016/j.egg.2024.100261,,,,,,,,
mdp-0729,,10.1016/j.ejbt.2017.06.006,,,,,,,,
mdp-0730,,10.1016/j.ejsobi.2019.103116,,,,,,,,
mdp-0731,,10.1016/j.envadv.2024.100518,,,,,,,,
mdp-0732,,10.1016/j.envadv.2024.100537,,,,,,,,
mdp-0733,,10.1016/j.envint.2018.11.061,,,,,,,,
mdp-0734,,10.1016/j.envint.2018.12.038,,,,,,,,
mdp-0735,,10.1016/j.envint.2019.105230,,,,,,,,
mdp-0736,,10.1016/j.envint.2019.105307,,,,,,,,
mdp-0737,,10.1016/j.envint.2019.105385,,,,,,,,
mdp-0738,,10.1016/j.envint.2020.105569,,,,,,,,
mdp-0739,,10.1016/j.envint.2021.106724,,,,,,,,
mdp-0740,,10.1016/j.envint.2023.107738,,,,,,,,
mdp-0741,,10.1016/j.envint.2023.108153,,,,,,,,
mdp-0742,,10.1016/j.envint.2024.108706,,,,,,,,
mdp-0743,,10.1016/j.envint.2024.108768,,,,,,,,
mdp-0744,,10.1016/j.envint.2024.108901,,,,,,,,
mdp-0745,,10.1016/j.envpol.2017.12.027,,,,,,,,
mdp-0746,,10.1016/j.envpol.2018.02.081,,,,,,,,
mdp-0747,,10.1016/j.envpol.2018.07.023,,,,,,,,
mdp-0748,,10.1016/j.envpol.2018.09.034,,,,,,,,
mdp-0749,,10.1016/j.envpol.2019.04.030,,,,,,,,
mdp-0750,,10.1016/j.envpol.2020.115472,,,,,,,,
mdp-0751,,10.1016/j.envpol.2020.115756,,,,,,,,
mdp-0752,,10.1016/j.envpol.2020.115835,,,,,,,,
mdp-0753,,10.1016/j.envpol.2021.117439,,,,,,,,
mdp-0754,,10.1016/j.envpol.2021.118161,,,,,,,,
mdp-0755,,10.1016/j.envpol.2021.118678,,,,,,,,
mdp-0756,,10.1016/j.envpol.2022.119313,,,,,,,,
mdp-0757,,10.1016/j.envpol.2022.119314,,,,,,,,
mdp-0758,,10.1016/j.envpol.2022.119440,,,,,,,,
mdp-0759,,10.1016/j.envpol.2022.120533,,,,,,,,
mdp-0760,,10.1016/j.envpol.2023.121873,,,,,,,,
mdp-0761,,10.1016/j.envpol.2023.122650,,,,,,,,
mdp-0762,,10.1016/j.envpol.2023.123008,,,,,,,,
mdp-0763,,10.1016/j.envpol.2023.123237,,,,,,,,
mdp-0764,,10.1016/j.envpol.2024.123450,,,,,,,,
mdp-0765,,10.1016/j.envpol.2024.124131,,,,,,,,
mdp-0766,,10.1016/j.envpol.2024.124479,,,,,,,,
mdp-0767,,10.1016/j.envres.2021.110934,,,,,,,,
mdp-0768,,10.1016/j.envres.2021.112357,,,,,,,,
mdp-0769,,10.1016/j.envres.2022.114622,,,,,,,,
mdp-0770,,10.1016/j.envres.2023.117197,,,,,,,,
mdp-0771,,10.1016/j.envres.2023.117602,,,,,,,,
mdp-0772,,10.1016/j.envres.2023.117867,,,,,,,,
mdp-0773,,10.1016/j.envres.2023.118005,,,,,,,,
mdp-0774,,10.1016/j.envres.2023.118030,,,,,,,,
mdp-0775,,10.1016/j.envres.2024.118469,,,,,,,,
mdp-0776,,10.1016/j.envres.2024.119084,,,,,,,,
mdp-0777,,10.1016/j.envres.2024.119126,,,,,,,,
mdp-0778,,10.1016/j.envres.2024.119183,,,,,,,,
mdp-0779,,10.1016/j.envres.2024.119207,,,,,,,,
mdp-0780,,10.1016/j.envres.2024.119921,,,,,,,,
mdp-0781,,10.1016/j.ese.2023.100275,,,,,,,,
mdp-0782,,10.1016/j.femsec.2004.07.001,,,,,,,,
mdp-0783,,10.1016/j.fishres.2020.105813,,,,,,,,
mdp-0784,,10.1016/j.fishres.2022.106259,,,,,,,,
mdp-0785,,10.1016/j.funeco.2016.10.006,,,,,,,,
mdp-0786,,10.1016/j.funeco.2019.07.009,,,,,,,,
mdp-0787,,10.1016/j.funeco.2023.101248,,,,,,,,
mdp-0788,,10.1016/j.gca.2015.05.003,,,,,,,,
mdp-0789,,10.1016/j.gca.2016.10.029,,,,,,,,
mdp-0790,,10.1016/j.gdata.2015.11.030,,,,,,,,
mdp-0791,,10.1016/j.gdata.2016.11.017,,,,,,,,
mdp-0792,,10.1016/j.gene.2024.148720,,,,,,,,
mdp-0793,,10.1016/j.gsf.2014.04.007,,,,,,,,
mdp-0794,,10.1016/j.hal.2021.102063,,,,,,,,
mdp-0795,,10.1016/j.hal.2021.102077,,,,,,,,
mdp-0796,,10.1016/j.hal.2021.102163,,,,,,,,
mdp-0797,,10.1016/j.hal.2022.102368,,,,,,,,
mdp-0798,,10.1016/j.hal.2023.102515,,,,,,,,
mdp-0799,,10.1016/j.hal.2024.102602,,,,,,,,
mdp-0800,,10.1016/j.hal.2024.102725,,,,,,,,
mdp-0801,,10.1016/j.heliyon.2019.e02876,,,,,,,,
mdp-0802,,10.1016/j.heliyon.2024.e25486,,,,,,,,
mdp-0803,,10.1016/j.heliyon.2024.e27513,,,,,,,,
mdp-0804,,10.1016/j.heliyon.2024.e31896,,,,,,,,
mdp-0805,,10.1016/j.ibiod.2018.05.015,,,,,,,,
mdp-0806,,10.1016/j.ibiod.2022.105375,,,,,,,,
mdp-0807,,10.1016/j.ibiod.2024.105767,,,,,,,,
mdp-0808,,10.1016/j.isci.2021.102097 External Link,,,,,,,,
mdp-0809,,10.1016/j.isci.2023.106969,,,,,,,,
mdp-0810,,10.1016/j.isci.2023.108588,,,,,,,,
mdp-0811,,10.1016/j.isci.2024.109531,,,,,,,,
mdp-0812,,10.1016/j.jare.2023.04.003,,,,,,,,
mdp-0813,,10.1016/j.jembe.2006.03.017,,,,,,,,
mdp-0814,,10.1016/j.jembe.2011.12.002,,,,,,,,
mdp-0815,,10.1016/j.jembe.2014.08.016,,,,,,,,
mdp-0816,,10.1016/j.jembe.2015.09.007,,,,,,,,
mdp-0817,,10.1016/j.jembe.2015.11.004,,,,,,,,
mdp-0818,,10.1016/j.jembe.2016.12.002,,,,,,,,
mdp-0819,,10.1016/j.jembe.2018.09.004,,,,,,,,
mdp-0820,,10.1016/j.jembe.2022.151863,,,,,,,,
mdp-0821,,10.1016/j.jembe.2022.151865,,,,,,,,
mdp-0822,,10.1016/j.jembe.2024.152009,,,,,,,,
mdp-0823,,10.1016/j.jenvman.2024.120820,,,,,,,,
mdp-0824,,10.1016/j.jenvman.2024.120996,,,,,,,,
mdp-0825,,10.1016/j.jenvman.2024.121497,,,,,,,,
mdp-0826,,10.1016/j.jglr.2019.10.017,,,,,,,,
mdp-0827,,10.1016/j.jhazmat.2019.04.078,,,,,,,,
mdp-0828,,10.1016/j.jhazmat.2019.120899,,,,,,,,
mdp-0829,,10.1016/j.jhazmat.2021.125586,,,,,,,,
mdp-0830,,10.1016/j.jhazmat.2021.126780,,,,,,,,
mdp-0831,,10.1016/j.jhazmat.2023.131813,,,,,,,,
mdp-0832,,10.1016/j.jhazmat.2023.132741,,,,,,,,
mdp-0833,,10.1016/j.jhazmat.2023.132935,,,,,,,,
mdp-0834,,10.1016/j.jhazmat.2024.133878,,,,,,,,
mdp-0835,,10.1016/j.jhazmat.2024.136975,,,,,,,,
mdp-0836,,10.1016/j.jip.2022.107782,,,,,,,,
mdp-0837,,10.1016/j.jmarsys.2017.10.008,,,,,,,,
mdp-0838,,10.1016/j.jmarsys.2023.103886,,,,,,,,
mdp-0839,,10.1016/j.jnc.2017.07.002,,,,,,,,
mdp-0840,,10.1016/j.jnc.2017.12.004,,,,,,,,
mdp-0841,,10.1016/j.jseaes.2013.10.019,,,,,,,,
mdp-0842,,10.1016/j.jwpe.2024.105547,,,,,,,,
mdp-0843,,10.1016/j.marchem.2024.104395,,,,,,,,
mdp-0844,,10.1016/j.marenvres.2015.07.002,,,,,,,,
mdp-0845,,10.1016/j.marenvres.2016.10.001,,,,,,,,
mdp-0846,,10.1016/j.marenvres.2017.12.003,,,,,,,,
mdp-0847,,10.1016/j.marenvres.2018.08.012,,,,,,,,
mdp-0848,,10.1016/j.marenvres.2018.09.028,,,,,,,,
mdp-0849,,10.1016/j.marenvres.2018.12.009,,,,,,,,
mdp-0850,,10.1016/j.marenvres.2020.104946,,,,,,,,
mdp-0851,,10.1016/j.marenvres.2020.104968,,,,,,,,
mdp-0852,,10.1016/j.marenvres.2020.105174,,,,,,,,
mdp-0853,,10.1016/j.marenvres.2021.105291,,,,,,,,
mdp-0854,,10.1016/j.marenvres.2021.105340,,,,,,,,
mdp-0855,,10.1016/j.marenvres.2021.105407,,,,,,,,
mdp-0856,,10.1016/j.marenvres.2021.105444,,,,,,,,
mdp-0857,,10.1016/j.marenvres.2022.105641,,,,,,,,
mdp-0858,,10.1016/j.marenvres.2022.105706,,,,,,,,
mdp-0859,,10.1016/j.marenvres.2022.105739,,,,,,,,
mdp-0860,,10.1016/j.marenvres.2023.105873,,,,,,,,
mdp-0861,,10.1016/j.marenvres.2023.105893,,,,,,,,
mdp-0862,,10.1016/j.marenvres.2023.105900,,,,,,,,
mdp-0863,,10.1016/j.marenvres.2023.105920,,,,,,,,
mdp-0864,,10.1016/j.marenvres.2023.106004,,,,,,,,
mdp-0865,,10.1016/j.marenvres.2023.106097,,,,,,,,
mdp-0866,,10.1016/j.marenvres.2023.106109,,,,,,,,
mdp-0867,,10.1016/j.marenvres.2023.106162,,,,,,,,
mdp-0868,,10.1016/j.marenvres.2023.106175,,,,,,,,
mdp-0869,,10.1016/j.marenvres.2023.106225,,,,,,,,
mdp-0870,,10.1016/j.marenvres.2023.106239,,,,,,,,
mdp-0871,,10.1016/j.marenvres.2023.106241,,,,,,,,
mdp-0872,,10.1016/j.marenvres.2023.106251,,,,,,,,
mdp-0873,,10.1016/j.marenvres.2023.106261,,,,,,,,
mdp-0874,,10.1016/j.marenvres.2023.106262,,,,,,,,
mdp-0875,,10.1016/j.marenvres.2023.106312,,,,,,,,
mdp-0876,,10.1016/j.marenvres.2024.106340,,,,,,,,
mdp-0877,,10.1016/j.marenvres.2024.106344,,,,,,,,
mdp-0878,,10.1016/j.marenvres.2024.106355,,,,,,,,
mdp-0879,,10.1016/j.marenvres.2024.106374,,,,,,,,
mdp-0880,,10.1016/j.marenvres.2024.106376,,,,,,,,
mdp-0881,,10.1016/j.marenvres.2024.106384,,,,,,,,
mdp-0882,,10.1016/j.marenvres.2024.106394,,,,,,,,
mdp-0883,,10.1016/j.marenvres.2024.106403,,,,,,,,
